X	Y	OBJECTID	COMPKEY	UNITID	UNITDESC	CONDITION	OWNERSHIP	CURRENT_STATUS	PRIMARYDISTRICTCD	SECONDARYDISTRICTCD	OVERRIDEYN	ELMNTKEY	COMPTYPE	SEGKEY	DISTANCE	WIDTH	UNITTYPE	MEASDIST	RECEIPT_NBR	PANDD_NBR	PANDD_NBR_START	PAIDAREA	SUBAREA	SIDE	PERSO_NBR	PS_CONFIGURATION	PAY_BY_PHONE	WIRELESS_CARRIER	MODEM	MODEL	CARD_READER	CATEGORY	OVERRIDECOMMENT	WKD_RATE1	WKD_START1	WKD_END1	WKD_RATE2	WKD_START2	WKD_END2	WKD_RATE3	WKD_START3	WKD_END3	SAT_RATE1	SAT_START1	SAT_END1	SAT_RATE2	SAT_START2	SAT_END2	SAT_RATE3	SAT_START3	SAT_END3	SUN_RATE1	SUN_START1	SUN_END1	SUN_RATE2	SUN_START2	SUN_END2	SUN_RATE3	SUN_START3	SUN_END3	START_TIME_WKD	END_TIME_WKD	START_TIME_SAT	END_TIME_SAT	START_TIME_SUN	END_TIME_SUN	PEAK_HOUR	SHAPE_LNG	SHAPE_LAT
-122.3421823	47.62922965	285	672905	PSL-U389	DEXTER AVE N 0110 BLOCK E SIDE ( 124) 124 FT N/O PROSPECT ST (NDR-11-10)                                                                                                                                                                                       	 	SDOT	INSVC	DISTRICT7	 	N	134965	109	664107	124	-31	PSL	124	U389	19389002	19389	South Lake Union	North	E		14455	87341	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1079				1.5	480	659	2	660	1079													08AM	06PM	08AM	06PM				-122.3421823	47.62922965
-122.3421882	47.62857088	284	672906	PSL-U390	DEXTER AVE N 0100 BLOCK E SIDE ( 206) 206 FT N/O WARD ST (NDR-10-16)                                                                                                                                                                                           	 	SDOT	INSVC	DISTRICT7	 	N	77986	109	10080	206	-31	PSL	206	U390	19390002	19390	South Lake Union	North	E		14455	87132	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1079				1.5	480	659	2	660	1079													08AM	06PM	08AM	06PM				-122.3421882	47.62857088
-122.3421751	47.63003632	283	672907	PSL-U391	DEXTER AVE N 0120 BLOCK E SIDE ( 116) 116 FT N/O HIGHLAND DR (NDR-12-08)                                                                                                                                                                                       	 	SDOT	INSVC	DISTRICT7	 	N	77990	109	10081	116	-31	PSL	116	U391	19391002	19391	South Lake Union	North	E		14455	86560	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1079				1.5	480	659	2	660	1079													08AM	06PM	08AM	06PM				-122.3421751	47.63003632
-122.3421665	47.63102535	312	672908	PSL-U392	DEXTER AVE N 0130 BLOCK E SIDE ( 161) 161 FT N/O COMSTOCK ST (NDR-13-14)                                                                                                                                                                                       	 	SDOT	INSVC	DISTRICT7	 	N	77994	109	10082	161	-31	PSL	161	U392	19392002	19392	South Lake Union	North	E		14455	87385	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1079				1.5	480	659	2	660	1079													08AM	06PM	08AM	06PM				-122.3421665	47.63102535
-122.3421594	47.63185632	282	672909	PSL-U393	DEXTER AVE N 0140 BLOCK E SIDE ( 163) 163 FT N/O LEE ST (NDR-14-14)                                                                                                                                                                                            	 	SDOT	INSVC	DISTRICT7	 	N	32914	109	10083	163	-31	PSL	163	U393	19393002	19393	South Lake Union	North	E		14455	87383	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1079				1.5	480	659	2	660	1079													08AM	06PM	08AM	06PM				-122.3421594	47.63185632
-122.328614	47.62952182	281	672910	PSL-U394	EASTLAKE AVE E 0110 BLOCK SE SIDE ( 355) 355 FT NE/O PROSPECT ST (EE-11-32)                                                                                                                                                                                    	 	SDOT	INSVC	DISTRICT3	 	N	120107	109	334269	378	-27	PSL	355	U394	19394010	19394	South Lake Union	North	SE		14458	86890	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1079				1.5	480	659	2	660	1079													08AM	06PM	08AM	06PM				-122.328614	47.62952182
-122.3279037	47.63021478	192	672914	PSL-U395	EASTLAKE AVE E 0110 BLOCK SE SIDE ( 663) 663 FT NE/O PROSPECT ST (EE-11-58)                                                                                                                                                                                    	 	SDOT	INSVC	DISTRICT3	 	N	120107	109	334269	686	-27	PSL	663	U395	19395010	19395	South Lake Union	North	SE		14458	87070	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1079				1.5	480	659	2	660	1079													08AM	06PM	08AM	06PM				-122.3279037	47.63021478
-122.3268511	47.63106062	588	672918	PSL-U396	EASTLAKE AVE E 0120 BLOCK SE SIDE ( 248) 248 FT NE/O E NELSON PL (EE-12-20)                                                                                                                                                                                    	 	SDOT	INSVC	DISTRICT3	 	N	55454	109	10170	258	-32	PSL	248	U396	19396010	19396	South Lake Union	North	SE		14458	86750	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1079				1.5	480	659	2	660	1079													08AM	06PM	08AM	06PM				-122.3268511	47.63106062
-122.3273519	47.63053921	311	672919	PSL-U398	E NELSON PL 0140 BLOCK NE SIDE (  45) 45 FT SE/O EASTLAKE AVE E (ENP-14-02)                                                                                                                                                                                    	 	SDOT	INSVC	DISTRICT3	 	N	14601	109	14519	72	24	PSL	45	U398	19398010	19398	South Lake Union	North	NE		14458	87062	T-MOBILE	3G	REV1	 	DISPLAY		1.5	480	659	2	660	1079				1.5	480	659	2	660	1079													08AM	06PM	08AM	06PM				-122.3273519	47.63053921
-122.3298973	47.6185844	310	672920	PSL-U399	DENNY LOWER WAY 0130 BLOCK N SIDE ( 139) 139 FT E/O STEWART ST (DLW-13-10)                                                                                                                                                                                     	 	SDOT	INSVC	DISTRICT7	 	N	32849	109	10024	206	22	PSL	139	U399	19399002	19399	South Lake Union	South	N		14460	87379	T-MOBILE	3G	REV1	 	DISPLAY		2.5	480	659	3	660	1079				2.5	480	659	3	660	1079													08AM	06PM	08AM	06PM				-122.3298973	47.6185844
-122.3372317	47.61294555	1593	616628	PSL-TV01	WESTLAKE AVE 0180 BLOCK E SIDE (  48) 48 FT N/O OLIVE WAY                                                                                                                                                                                                      	 	SDOT	INSVC	DISTRICT7	 	N	36134	109	13525	101	-44	PSL	48	TV01	20001000	20001			E	SC3U	12706		T-MOBILE	3G	REV1	 	TRLY		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								-122.3372317	47.61294555
-122.337761	47.6155184	197	616632	PSL-TV02	WESTLAKE AVE 0202 BLOCK E SIDE (  76) 76 FT N/O 7TH AVE                                                                                                                                                                                                        	 	SDOT	INSVC	DISTRICT7	 	N	36138	109	13529	85	-22	PSL	76	TV02	20002000	20002	Denny Triangle	South	E	SC3U	12706		T-MOBILE	3G	REV1	 	TRLY		3.5	480	659	4	660	1019	3	1020	1199	3.5	480	659	4	660	1019	3	1020	1199										08AM	08PM	08AM	08PM				-122.337761	47.6155184
-122.338485	47.61790381	512	616629	PSL-TV03	WESTLAKE AVE 0215 BLOCK W SIDE (  50) 50 FT N/O BLANCHARD ST                                                                                                                                                                                                   	 	SDOT	INSVC	DISTRICT7	 	N	132441	109	617720	60	27	PSL	50	TV03	20003000	20003			W	SC3U	12706		T-MOBILE	3G	REV1	 	TRLY		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								-122.338485	47.61790381
-122.3383026	47.6181899	511	616630	PSL-TV04	WESTLAKE AVE 0220 BLOCK E SIDE (  20) 20 FT N/O 9TH AVE                                                                                                                                                                                                        	 	SDOT	INSVC	DISTRICT7	 	N	36146	109	13531	20	-31	PSL	20	TV04	20004000	20004	Denny Triangle	North	E	SC3U	12706		T-MOBILE	3G	REV1	 	TRLY		1.5	480	659	2	660	1079				1.5	480	659	2	660	1079													08AM	06PM	08AM	06PM			4-6PM	-122.3383026	47.6181899
-122.3385913	47.62134198	196	616634	PSL-TV05	WESTLAKE AVE N 0030 BLOCK W SIDE ( 149) 149 FT N/O THOMAS ST                                                                                                                                                                                                   	 	SDOT	INSVC	DISTRICT7	 	N	58833	109	13534	171	32	PSL	149	TV05	20005000	20005	South Lake Union	South	W	SC3U	12706		T-MOBILE	3G	REV1	 	TRLY		2.5	480	659	3	660	1079				2.5	480	659	3	660	1079													08AM	06PM	08AM	06PM				-122.3385913	47.62134198
-122.3372954	47.62130149	509	616633	PSL-TV06	TERRY AVE N 0030 BLOCK W SIDE ( 143) 143 FT N/O THOMAS ST                                                                                                                                                                                                      	 	SDOT	INSVC	DISTRICT7	 	N	13109	109	13120	158	34	PSL	143	TV06	20006000	20006	South Lake Union	South	W	SC3U	12706		T-MOBILE	3G	REV1	 	TRLY		2.5	480	659	3	660	1079				2.5	480	659	3	660	1079													08AM	06PM	08AM	06PM				-122.3372954	47.62130149
-122.338571	47.62433127	195	616635	PSL-TV07	WESTLAKE AVE N 0050 BLOCK W SIDE ( 387) 57 FT S/O MERCER SR ST                                                                                                                                                                                                 	GOOD	SDOT	INSVC	DISTRICT7	 	N	36149	109	13536	410	33	PSL	387	TV07	20007000	20007			W	SC3U	12706		T-MOBILE	3G	REV1	 	TRLY		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								-122.338571	47.62433127
-122.3364271	47.62583906	510	616631	PSL-TV08	VALLEY ST 0100 BLOCK N SIDE ( 147) 147 FT E/O TERRY AVE N                                                                                                                                                                                                      	 	SDOT	INSVC	DISTRICT3	DISTRICT7	N	81241	109	13266	172	19	PSL	147	TV08	20008000	20008	South Lake Union	North	N	SC3U	12706		T-MOBILE	3G	REV1	 	TRLY		1.5	480	659	2	660	1079				1.5	480	659	2	660	1079													08AM	06PM	08AM	06PM				-122.3364271	47.62583906
-122.3322017	47.62768913	227	616636	PSL-TV09	FAIRVIEW AVE N 0087 BLOCK C SIDE ( 226) 226 FT NE/O ALOHA ST                                                                                                                                                                                                   	 	SDOT	INSVC	DISTRICT3	 	N	104508	109	10355	226		PSL	226	TV09	20009000	20009			C	SC3U	12706		T-MOBILE	3G	REV1	 	TRLY		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								-122.3322017	47.62768913
-122.3338485	47.59920432	644	655237	PSL-TV12	S JACKSON ST 0010 BLOCK C SIDE (  84) 84 FT E/O 1ST AVE S                                                                                                                                                                                                      	 	SDOT	INSVC	DISTRICT2	DISTRICT7	N	115112	109	20482	84		PSL	84	TV12	20012000	20012	Pioneer Square	Core	C		12947		 	 	REV1	 	 		3	480	659	5	660	1079				3	480	659	5	660	1079													08AM	06PM	08AM	06PM				-122.3338485	47.59920432
-122.3273313	47.59919437	321	655241	PSL-TV13	S JACKSON ST 0050 BLOCK C SIDE (  83) 83 FT E/O 5TH AVE S                                                                                                                                                                                                      	 	SDOT	INSVC	DISTRICT2	 	N	115118	109	20488	83		PSL	83	TV13	20013000	20013	Chinatown/ID	Edge	C		12947		 	 	REV1	 	 		0.5	480	659	2	660	1019	1.5	1020	1199	0.5	480	659	2	660	1019	1.5	1020	1199										08AM	08PM	08AM	08PM				-122.3273313	47.59919437
-122.3233863	47.59918791	643	655242	PSL-TV14	S JACKSON ST 0070 BLOCK C SIDE (  90) 90 FT E/O 7TH AVE S                                                                                                                                                                                                      	 	SDOT	INSVC	DISTRICT2	 	N	115121	109	20491	90		PSL	90	TV14	20014000	20014	Chinatown/ID	Edge	C		12947		 	 	REV1	 	 		0.5	480	659	2	660	1019	1.5	1020	1199	0.5	480	659	2	660	1019	1.5	1020	1199										08AM	08PM	08AM	08PM				-122.3233863	47.59918791
-122.3158582	47.59919832	560	655247	PSL-TV15	S JACKSON ST 0120 BLOCK C SIDE ( 337) 337 FT E/O 12TH AVE S                                                                                                                                                                                                    	 	SDOT	INSVC	DISTRICT3	 	N	115124	109	20494	337		PSL	337	TV15	20015000	20015			C		12947		 	 	REV1	 	 		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								-122.3158582	47.59919832
-122.3141316	47.60064702	381	655248	PSL-TV16	14TH AVE S 0020 BLOCK C SIDE (  74) 74 FT S/O S WASHINGTON ST                                                                                                                                                                                                  	 	SDOT	INSVC	DISTRICT3	 	N	95288	109	1921	74		PSL	74	TV16	20016000	20016			C		12947		 	 	REV1	 	 		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								-122.3141316	47.60064702
-122.3203821	47.60162297	642	655250	PSL-TV17	E YESLER WAY 0090 BLOCK S SIDE (  88) 88 FT E/O BROADWAY                                                                                                                                                                                                       	 	SDOT	INSVC	DISTRICT3	DISTRICT2	N	82834	109	14933	88	-28	PSL	88	TV17	20017000	20017			S		12947		 	 	REV1	 	 		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								-122.3203821	47.60162297
-122.3204623	47.60177663	1594	655265	PSL-TV18	E YESLER WAY 0090 BLOCK N SIDE (  43) 43 FT E/O BROADWAY                                                                                                                                                                                                       	 	SDOT	INSVC	DISTRICT3	DISTRICT2	N	82833	109	14933	68	28	PSL	43	TV18	20018000	20018			N		12947		 	 	REV1	 	 		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								-122.3204623	47.60177663
-122.3208769	47.60494804	640	655251	PSL-TV19	BROADWAY 0030 BLOCK W SIDE (  61) 61 FT N/O BOREN AVE                                                                                                                                                                                                          	 	SDOT	INSVC	DISTRICT3	 	N	32249	109	9435	153	32	PSL	61	TV19	20019000	20019	First Hill		W		12947		 	 	REV1	 	 		4.5	480	659	5	660	1019	4.5	1020	1199	4.5	480	659	5	660	1019	4.5	1020	1199										08AM	08PM	08AM	08PM				-122.3208769	47.60494804
-122.3207489	47.60543434	380	655252	PSL-TV20	BROADWAY 0040 BLOCK C SIDE (  76) 76 FT N/O TERRACE ST                                                                                                                                                                                                         	 	SDOT	INSVC	DISTRICT3	 	N	102621	109	9436	76		PSL	76	TV20	20020000	20020	First Hill		C		12947		 	 	REV1	 	 		4.5	480	659	5	660	1019	4.5	1020	1199	4.5	480	659	5	660	1019	4.5	1020	1199										08AM	08PM	08AM	08PM				-122.3207489	47.60543434
